,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
7714,14-Nov-15,NO 15/9-F-14 H,265.976,99.554,238.048,100,27.928,87.767,1.939,192.00,29406.00,"3,406"
7715,15-Nov-15,NO 15/9-F-14 H,266.253,99.56,238.052,100,28.201,88.542,1.947,193.00,29099.00,"3,607"
7716,16-Nov-15,NO 15/9-F-14 H,266.298,99.552,237.98,97.91667,28.318,86.612,1.822,191.00,28880.00,"3,378"
7717,17-Nov-15,NO 15/9-F-14 H,266.12,99.551,237.854,100,28.266,86.262,1.803,192.00,28943.00,"3,283"
7718,18-Nov-15,NO 15/9-F-14 H,265.635,99.559,237.663,100,27.972,88.511,1.841,190.00,29391.00,"3,290"
7719,19-Nov-15,NO 15/9-F-14 H,265.179,99.57,237.412,100,27.767,88.793,1.849,196.00,30212.00,"3,299"
7720,20-Nov-15,NO 15/9-F-14 H,265.854,99.559,237.469,100,28.385,88.4,1.758,187.00,28889.00,"3,229"
7721,21-Nov-15,NO 15/9-F-14 H,266.649,99.546,237.506,100,29.144,88.14,1.687,192.00,29591.00,"3,162"
7722,22-Nov-15,NO 15/9-F-14 H,266.718,99.544,237.436,100,29.283,88.351,1.68,187.00,28674.00,"3,210"
7723,23-Nov-15,NO 15/9-F-14 H,266.453,99.545,237.4,100,29.053,87.307,1.635,188.00,28559.00,"3,223"
7724,24-Nov-15,NO 15/9-F-14 H,266.467,99.54,237.343,100,29.124,88.079,1.625,186.00,28187.00,"3,088"
7725,25-Nov-15,NO 15/9-F-14 H,266.464,99.54,237.35,100,29.114,88.138,1.598,184.00,27961.00,"3,050"
7726,26-Nov-15,NO 15/9-F-14 H,266.278,99.54,237.295,100,28.983,87.292,1.584,183.00,27848.00,"3,082"
7727,27-Nov-15,NO 15/9-F-14 H,266.461,99.529,237.327,100,29.134,86.772,1.53,181.00,27421.00,"3,035"
7728,28-Nov-15,NO 15/9-F-14 H,266.361,99.529,237.305,100,29.055,86.592,1.512,180.00,27589.00,"3,018"
7729,29-Nov-15,NO 15/9-F-14 H,266.297,99.528,237.275,100,29.022,86.687,1.498,178.00,27140.00,"3,012"
7730,30-Nov-15,NO 15/9-F-14 H,266.17,99.525,237.231,100,28.939,87.673,1.535,177.00,26877.00,"2,973"
7731,1-Dec-15,NO 15/9-F-14 H,266.168,99.519,237.269,100,28.899,87.65,1.484,174.00,26636.00,"2,940"
7732,2-Dec-15,NO 15/9-F-14 H,266.373,99.515,237.304,100,29.069,86.336,1.451,173.00,26323.00,"2,935"
7733,3-Dec-15,NO 15/9-F-14 H,266.417,99.512,237.316,100,29.101,87.472,1.48,174.00,26509.00,"2,950"
7734,4-Dec-15,NO 15/9-F-14 H,266.027,99.538,237.497,100,28.529,86.9,1.572,171.00,27217.00,"3,045"
7735,5-Dec-15,NO 15/9-F-14 H,266.451,99.553,237.817,100,28.634,86.126,1.569,178.00,27523.00,"3,116"
7736,6-Dec-15,NO 15/9-F-14 H,266.711,99.568,237.992,100,28.719,87.674,1.675,176.00,27069.00,"3,180"
7737,7-Dec-15,NO 15/9-F-14 H,267.191,99.578,238.273,100,28.918,87.458,1.69,178.00,27393.00,"3,227"
7738,8-Dec-15,NO 15/9-F-14 H,267.691,99.582,238.571,100,29.12,86.416,1.651,177.00,27261.00,"3,241"
7739,9-Dec-15,NO 15/9-F-14 H,273.233,99.52,240.114,53.29708,33.119,82.147,5.507,96.00,15003.00,"2,250"
7740,10-Dec-15,NO 15/9-F-14 H,268.265,99.568,238.427,58.16891,29.839,85.803,3.649,138.00,20790.00,"2,693"
7741,11-Dec-15,NO 15/9-F-14 H,267.346,99.565,238.227,77.47441,29.119,87.483,2.791,163.00,24845.00,"2,997"
7742,12-Dec-15,NO 15/9-F-14 H,266.489,99.579,238.062,100,28.428,88.535,2.081,182.00,27559.00,"3,185"
7743,13-Dec-15,NO 15/9-F-14 H,266.334,99.572,238.011,100,28.323,88.431,2.038,179.00,27065.00,"3,120"
7744,14-Dec-15,NO 15/9-F-14 H,266.196,99.559,238.013,100,28.183,87.93,1.979,177.00,26908.00,"3,124"
7745,15-Dec-15,NO 15/9-F-14 H,266.021,99.553,237.989,100,28.032,86.487,1.926,176.00,26692.00,"3,222"
7746,16-Dec-15,NO 15/9-F-14 H,265.91,99.549,237.957,100,27.953,85.809,1.885,174.00,26496.00,"3,195"
7747,17-Dec-15,NO 15/9-F-14 H,265.803,99.546,237.864,100,27.939,87.056,1.883,175.00,26555.00,"3,194"
7748,18-Dec-15,NO 15/9-F-14 H,265.697,99.541,237.773,100,27.924,86.173,1.884,173.00,26280.00,"3,197"
7749,19-Dec-15,NO 15/9-F-14 H,265.576,99.54,237.765,100,27.812,86.718,1.835,171.00,26039.00,"3,146"
7750,20-Dec-15,NO 15/9-F-14 H,265.424,99.539,237.662,100,27.762,86.243,1.821,169.00,25788.00,"3,128"
7751,21-Dec-15,NO 15/9-F-14 H,265.346,99.535,237.61,100,27.736,85.936,1.819,168.00,25565.00,"3,108"
7752,22-Dec-15,NO 15/9-F-14 H,265.326,99.531,237.585,100,27.742,86.057,1.815,166.00,25329.00,"3,093"
7753,23-Dec-15,NO 15/9-F-14 H,264.965,99.536,237.497,97.91667,27.468,85.486,1.832,164.00,25186.00,"3,096"
7754,24-Dec-15,NO 15/9-F-14 H,264.845,99.535,237.499,100,27.346,85.979,1.796,164.00,25273.00,"3,086"
7755,25-Dec-15,NO 15/9-F-14 H,264.81,99.534,237.407,100,27.403,86.863,1.866,164.00,25026.00,"3,059"
7756,26-Dec-15,NO 15/9-F-14 H,264.746,99.531,237.37,100,27.376,87.201,1.879,162.00,24958.00,"3,065"
7757,27-Dec-15,NO 15/9-F-14 H,264.847,99.529,237.39,100,27.458,86.481,1.821,159.00,24816.00,"3,002"
7758,28-Dec-15,NO 15/9-F-14 H,264.7,99.529,237.435,97.91667,27.265,84.662,1.791,159.00,24475.00,"3,008"
7759,29-Dec-15,NO 15/9-F-14 H,264.674,99.529,237.43,100,27.244,84.57,1.75,159.00,24611.00,"3,009"
7760,30-Dec-15,NO 15/9-F-14 H,264.656,99.529,237.421,100,27.235,84.744,1.73,159.00,24539.00,"2,989"
7761,31-Dec-15,NO 15/9-F-14 H,264.632,99.53,237.37,100,27.262,85.736,1.749,158.00,24402.00,"2,991"
7762,1-Jan-16,NO 15/9-F-14 H,264.618,99.532,237.308,100,27.31,86.62,1.799,157.00,24193.00,"2,980"
7763,2-Jan-16,NO 15/9-F-14 H,264.81,99.531,237.407,100,27.403,83.334,1.733,154.00,23889.00,"2,949"
7764,3-Jan-16,NO 15/9-F-14 H,271.91,99.394,234.801,71.01747,37.109,70.661,1.764,96.00,14848.00,"1,919"
7765,4-Jan-16,NO 15/9-F-14 H,269.268,99.441,237.12,68.27501,32.149,76.468,4.372,105.00,16983.00,"2,470"
7766,5-Jan-16,NO 15/9-F-14 H,264.529,99.532,237.197,100,27.332,84.248,1.751,156.00,25128.00,"3,224"
7767,6-Jan-16,NO 15/9-F-14 H,265.193,99.55,237.676,100,27.516,84.173,1.803,153.00,24978.00,"3,471"
7768,7-Jan-16,NO 15/9-F-14 H,265.559,99.58,238.055,100,27.504,83.736,1.874,154.00,24949.00,"3,227"
7769,8-Jan-16,NO 15/9-F-14 H,266.049,99.588,238.242,100,27.807,86.665,1.954,155.00,24856.00,"3,281"
7770,9-Jan-16,NO 15/9-F-14 H,266.326,99.589,238.458,100,27.868,85.849,1.969,156.00,24954.00,"3,283"
7771,10-Jan-16,NO 15/9-F-14 H,266.563,99.599,238.623,100,27.94,85.702,1.984,156.00,25060.00,"3,310"
7772,11-Jan-16,NO 15/9-F-14 H,266.94,99.606,238.791,100,28.149,86.68,2.006,158.00,25218.00,"3,326"
7773,12-Jan-16,NO 15/9-F-14 H,267.213,99.615,238.856,100,28.356,88.275,2.127,159.00,25290.00,"3,394"
7774,13-Jan-16,NO 15/9-F-14 H,268.935,99.592,239.195,85.20861,29.739,88.018,3.257,133.00,21208.00,"3,116"
7775,14-Jan-16,NO 15/9-F-14 H,267.071,99.597,238.528,100,28.543,88.04,2.101,160.00,24702.00,"3,477"
7776,15-Jan-16,NO 15/9-F-14 H,266.628,99.588,238.402,100,28.226,87.921,2.104,160.00,24923.00,"3,658"
7777,16-Jan-16,NO 15/9-F-14 H,266.322,99.588,238.284,100,28.038,88.136,2.124,159.00,24705.00,"3,487"
7778,17-Jan-16,NO 15/9-F-14 H,266.089,99.588,238.19,100,27.899,88.438,2.107,158.00,24444.00,"3,372"
7779,18-Jan-16,NO 15/9-F-14 H,266.07,99.581,238.16,100,27.91,87.996,2.042,156.00,24340.00,"3,498"
7780,19-Jan-16,NO 15/9-F-14 H,266.217,99.575,238.079,100,28.138,88.238,2.041,152.00,23541.00,"3,517"
7781,20-Jan-16,NO 15/9-F-14 H,268.707,99.536,238.853,70.71155,29.855,87.808,3.085,110.00,17903.00,"2,767"
7782,21-Jan-16,NO 15/9-F-14 H,267.704,99.543,238.221,93.68124,29.483,87.159,1.733,141.00,21943.00,"3,346"
7783,22-Jan-16,NO 15/9-F-14 H,267.096,99.549,238.229,100,28.866,85.493,1.565,150.00,23637.00,"3,012"
7784,23-Jan-16,NO 15/9-F-14 H,266.295,99.566,238.079,100,28.215,86.483,1.698,155.00,24044.00,"3,107"
7785,24-Jan-16,NO 15/9-F-14 H,265.572,99.579,238.023,100,27.55,87.106,1.709,156.00,24216.00,"3,099"
7786,25-Jan-16,NO 15/9-F-14 H,268.914,99.541,238.648,72.44894,30.266,85.624,3.577,153.00,20361.00,"2,648"
7787,26-Jan-16,NO 15/9-F-14 H,268.825,99.512,238.479,80.35385,30.346,84.397,3.471,139.00,22037.00,"2,831"
7788,27-Jan-16,NO 15/9-F-14 H,265.307,99.553,237.748,100,27.559,88.24,1.69,159.00,24555.00,"3,107"
7789,28-Jan-16,NO 15/9-F-14 H,265.368,99.553,237.891,100,27.477,86.427,1.628,152.00,23739.00,"3,086"
7790,29-Jan-16,NO 15/9-F-14 H,265.341,99.558,237.915,100,27.426,85.166,1.579,153.00,23703.00,"3,083"
7791,30-Jan-16,NO 15/9-F-14 H,265.353,99.552,237.896,100,27.456,85.351,1.579,152.00,23549.00,"3,068"
7792,31-Jan-16,NO 15/9-F-14 H,265.32,99.549,237.828,100,27.492,88.092,1.644,150.00,23227.00,"3,033"
7793,1-Feb-16,NO 15/9-F-14 H,265.346,99.546,237.893,100,27.454,86.021,1.564,148.00,23135.00,"3,035"
7794,2-Feb-16,NO 15/9-F-14 H,265.399,99.541,237.88,100,27.519,85.835,1.557,148.00,23002.00,"3,016"
7795,3-Feb-16,NO 15/9-F-14 H,265.449,99.54,237.839,100,27.61,87.576,1.594,146.00,22836.00,"2,979"
7796,4-Feb-16,NO 15/9-F-14 H,269.155,99.504,238.47,80.93449,30.685,86.378,4.532,124.00,19531.00,"2,615"
7797,5-Feb-16,NO 15/9-F-14 H,265.966,99.529,237.943,88.06339,28.023,86.465,1.987,143.00,22614.00,"2,985"
7798,6-Feb-16,NO 15/9-F-14 H,265.232,99.541,237.776,100,27.456,86.759,1.593,147.00,22720.00,"3,029"
7799,7-Feb-16,NO 15/9-F-14 H,265.393,99.544,237.89,100,27.503,85.484,1.527,143.00,22729.00,"3,006"
7800,8-Feb-16,NO 15/9-F-14 H,265.551,99.549,237.84,100,27.711,86.953,1.575,143.00,22721.00,"2,985"
7801,9-Feb-16,NO 15/9-F-14 H,265.726,99.543,237.842,100,27.884,87.573,1.569,144.00,22950.00,"3,004"
7802,10-Feb-16,NO 15/9-F-14 H,266.09,99.535,237.851,100,28.239,88.371,1.59,142.00,22010.00,"2,952"
7803,11-Feb-16,NO 15/9-F-14 H,266.695,99.525,237.928,100,28.768,87.989,1.558,144.00,22399.00,"2,894"
7804,12-Feb-16,NO 15/9-F-14 H,266.744,99.524,237.933,100,28.811,87.108,1.539,136.00,21070.00,"2,904"
7805,13-Feb-16,NO 15/9-F-14 H,266.785,99.52,237.882,100,28.903,88.074,1.552,132.00,20528.00,"2,900"
7806,14-Feb-16,NO 15/9-F-14 H,266.966,99.519,237.898,100,29.068,87.916,1.55,134.00,21086.00,"2,840"
7807,15-Feb-16,NO 15/9-F-14 H,266.896,99.519,237.899,100,28.997,87.972,1.573,134.00,20916.00,"2,829"
7808,16-Feb-16,NO 15/9-F-14 H,266.891,99.511,238.019,100,28.872,86.032,1.494,133.00,20786.00,"2,819"
7809,17-Feb-16,NO 15/9-F-14 H,266.987,99.508,238.025,100,28.962,86.153,1.467,132.00,20619.00,"2,788"
7810,18-Feb-16,NO 15/9-F-14 H,267.001,99.502,237.927,100,29.073,87.773,1.55,130.00,20406.00,"2,774"
7811,19-Feb-16,NO 15/9-F-14 H,266.757,99.502,238.008,100,28.749,86.003,1.47,125.00,19729.00,"2,829"
7812,20-Feb-16,NO 15/9-F-14 H,266.685,99.51,238.058,100,28.626,86.48,1.525,130.00,20150.00,"2,882"
7813,21-Feb-16,NO 15/9-F-14 H,267.033,99.525,238.314,100,28.719,86.872,1.583,123.00,19625.00,"2,902"
7814,22-Feb-16,NO 15/9-F-14 H,266.763,99.552,238.409,100,28.353,88.026,1.682,126.00,20187.00,"2,988"
7815,23-Feb-16,NO 15/9-F-14 H,267.139,99.566,238.663,100,28.476,87.876,1.734,126.00,20106.00,"3,017"
7816,24-Feb-16,NO 15/9-F-14 H,267.473,99.581,238.867,100,28.605,88.173,1.792,125.00,19949.00,"3,066"
7817,25-Feb-16,NO 15/9-F-14 H,268.147,99.587,239.096,100,29.05,88.372,1.812,128.00,20265.00,"3,128"
7818,26-Feb-16,NO 15/9-F-14 H,267.224,99.616,239.081,100,28.144,88.863,1.966,139.00,22471.00,"3,226"
7819,27-Feb-16,NO 15/9-F-14 H,267.769,99.622,239.413,100,28.356,88.916,2.008,138.00,22383.00,"3,233"
7820,28-Feb-16,NO 15/9-F-14 H,268.224,99.633,239.605,100,28.619,89.06,2.052,140.00,22436.00,"3,242"
7821,29-Feb-16,NO 15/9-F-14 H,268.425,99.644,239.837,100,28.588,87.814,1.978,139.00,22300.00,"3,488"
7822,1-Mar-16,NO 15/9-F-14 H,268.254,99.637,239.678,100,28.576,86.185,1.902,141.00,22203.00,"3,340"
7823,2-Mar-16,NO 15/9-F-14 H,268.083,99.63,239.439,100,28.643,88.836,1.966,139.00,21923.00,"3,333"
7824,3-Mar-16,NO 15/9-F-14 H,267.937,99.629,239.352,100,28.585,88.968,1.963,137.00,21836.00,"3,317"
7825,4-Mar-16,NO 15/9-F-14 H,267.808,99.629,239.327,100,28.481,88.234,1.905,136.00,21641.00,"3,289"
7826,5-Mar-16,NO 15/9-F-14 H,267.647,99.629,239.226,100,28.421,88.833,1.939,135.00,21419.00,"3,294"
7827,6-Mar-16,NO 15/9-F-14 H,267.572,99.629,239.17,100,28.403,88.707,1.927,134.00,21301.00,"3,287"
7828,7-Mar-16,NO 15/9-F-14 H,267.512,99.629,239.126,100,28.385,88.803,1.933,133.00,21157.00,"3,264"
7829,8-Mar-16,NO 15/9-F-14 H,267.521,99.629,239.176,100,28.346,88.028,1.842,131.00,21006.00,"3,241"
7830,9-Mar-16,NO 15/9-F-14 H,267.503,99.629,239.185,100,28.318,87.916,1.783,130.00,20773.00,"3,223"
7831,10-Mar-16,NO 15/9-F-14 H,267.465,99.629,239.171,100,28.294,87.85,1.79,130.00,20565.00,"3,211"
7832,11-Mar-16,NO 15/9-F-14 H,267.465,99.629,239.186,100,28.279,86.806,1.762,128.00,20437.00,"3,191"
7833,12-Mar-16,NO 15/9-F-14 H,270.283,99.594,240.096,60.97388,30.188,84.949,4.007,79.00,12598.00,"2,087"
7834,13-Mar-16,NO 15/9-F-14 H,267.9,99.627,239.318,100,28.582,87.359,1.811,123.00,20011.00,"3,186"
7835,14-Mar-16,NO 15/9-F-14 H,266.962,99.634,239.162,100,27.8,88.595,1.923,127.00,20263.00,"3,255"
7836,15-Mar-16,NO 15/9-F-14 H,266.98,99.649,239.195,100,27.785,88.735,1.915,126.00,20144.00,"3,244"
7837,16-Mar-16,NO 15/9-F-14 H,266.972,99.649,239.198,100,27.774,88.737,1.91,127.00,20528.00,"3,230"
7838,17-Mar-16,NO 15/9-F-14 H,266.962,99.639,239.208,100,27.754,88.747,1.887,121.00,19398.00,"3,030"
7839,18-Mar-16,NO 15/9-F-14 H,267.132,99.638,239.24,100,27.892,88.694,1.848,119.00,19424.00,"3,203"
7840,19-Mar-16,NO 15/9-F-14 H,266.974,99.637,239.215,100,27.758,88.612,1.852,118.00,19357.00,"3,237"
7841,20-Mar-16,NO 15/9-F-14 H,267.081,99.635,239.213,100,27.868,88.565,1.825,119.00,19258.00,"3,228"
7842,21-Mar-16,NO 15/9-F-14 H,267.268,99.63,239.2,100,28.068,88.659,1.793,117.00,19166.00,"3,191"
7843,22-Mar-16,NO 15/9-F-14 H,267.21,99.629,239.171,100,28.04,88.779,1.8,114.00,18353.00,"3,166"
7844,23-Mar-16,NO 15/9-F-14 H,267.322,99.625,239.189,100,28.133,88.754,1.763,113.00,18107.00,"3,173"
7845,24-Mar-16,NO 15/9-F-14 H,267.33,99.62,239.203,100,28.127,87.491,1.7,114.00,18414.00,"3,178"
7846,25-Mar-16,NO 15/9-F-14 H,267.19,99.619,239.127,100,28.063,88.354,1.732,114.00,18608.00,"3,181"
7847,26-Mar-16,NO 15/9-F-14 H,267.389,99.618,239.23,100,28.159,86.368,1.614,112.00,18399.00,"3,137"
7848,27-Mar-16,NO 15/9-F-14 H,267.596,99.61,239.224,100,28.371,86.016,1.593,106.00,17694.00,"2,982"
7849,28-Mar-16,NO 15/9-F-14 H,267.63,99.609,239.203,100,28.428,86.608,1.595,109.00,18095.00,"3,100"
7850,29-Mar-16,NO 15/9-F-14 H,267.67,99.602,239.178,100,28.491,88.615,1.716,110.00,18032.00,"3,119"
7851,30-Mar-16,NO 15/9-F-14 H,267.69,99.6,239.224,100,28.465,88.622,1.716,108.00,17612.00,"3,121"
7852,31-Mar-16,NO 15/9-F-14 H,267.942,99.595,239.236,100,28.705,88.553,1.733,105.00,17189.00,"3,081"
7853,1-Apr-16,NO 15/9-F-14 H,268.001,99.588,239.337,100,28.664,86.885,1.624,104.00,16845.00,"3,065"
7854,2-Apr-16,NO 15/9-F-14 H,267.932,99.584,239.207,100,28.726,87.504,1.649,102.00,16800.00,"3,064"
7855,3-Apr-16,NO 15/9-F-14 H,267.798,99.58,239.239,100,28.559,87.554,1.625,103.00,16803.00,"3,060"
7856,4-Apr-16,NO 15/9-F-14 H,267.489,99.58,239.178,100,28.311,88.147,1.66,103.00,16703.00,"3,245"
7857,5-Apr-16,NO 15/9-F-14 H,267.325,99.582,239.204,100,28.121,87.669,1.635,102.00,16781.00,"3,108"
7858,6-Apr-16,NO 15/9-F-14 H,275.786,99.498,240.459,65.90897,35.327,82.958,8.745,77.00,12889.00,"2,426"
7859,7-Apr-16,NO 15/9-F-14 H,269.384,99.55,239.418,76.53764,29.966,87.772,3.902,94.00,15158.00,"2,972"
7860,8-Apr-16,NO 15/9-F-14 H,266.614,99.589,238.954,100,27.66,88.594,1.799,119.00,19607.00,"3,282"
7861,9-Apr-16,NO 15/9-F-14 H,266.66,99.59,239.147,100,27.512,87.492,1.67,116.00,19096.00,"3,247"
7862,10-Apr-16,NO 15/9-F-14 H,266.603,99.599,239.087,100,27.516,87.479,1.686,115.00,18799.00,"3,213"
7863,11-Apr-16,NO 15/9-F-14 H,266.555,99.59,239.007,100,27.548,87.988,1.708,113.00,18754.00,"3,204"
7864,12-Apr-16,NO 15/9-F-14 H,266.515,99.588,238.976,100,27.539,88.107,1.703,109.00,18147.00,"3,195"
7865,13-Apr-16,NO 15/9-F-14 H,266.47,99.59,238.93,100,27.539,88.034,1.696,109.00,18047.00,"3,167"
7866,14-Apr-16,NO 15/9-F-14 H,266.424,99.599,238.865,100,27.559,88.572,1.708,110.00,17906.00,"3,165"
7867,15-Apr-16,NO 15/9-F-14 H,266.373,99.599,238.826,100,27.547,88.323,1.692,107.00,17733.00,"3,159"
7868,16-Apr-16,NO 15/9-F-14 H,266.338,99.607,238.799,100,27.539,88.414,1.695,113.00,21902.00,"3,259"
7869,17-Apr-16,NO 15/9-F-14 H,265.892,99.62,238.707,100,27.185,87.718,1.696,117.00,21845.00,"3,284"
7870,18-Apr-16,NO 15/9-F-14 H,266.836,99.619,238.757,94.13128,28.079,87.187,2.369,98.00,17562.00,"3,331"
7871,19-Apr-16,NO 15/9-F-14 H,268.529,99.596,238.801,78.28967,29.728,87.919,3.928,112.00,18438.00,"3,026"
7872,20-Apr-16,NO 15/9-F-14 H,266.049,99.621,238.525,100,27.524,88.272,1.712,116.00,19842.00,"3,187"
7873,21-Apr-16,NO 15/9-F-14 H,266.024,99.626,238.502,100,27.522,88.343,1.711,112.00,17550.00,"3,174"
7874,22-Apr-16,NO 15/9-F-14 H,272.787,99.553,239.589,63.74319,33.198,83.99,7.462,78.00,11703.00,"2,400"
7875,23-Apr-16,NO 15/9-F-14 H,265.753,99.643,238.202,100,27.551,87.936,1.735,111.00,17782.00,"3,284"
7876,24-Apr-16,NO 15/9-F-14 H,267.768,99.621,238.532,70.7204,29.235,88.125,3.423,99.00,15992.00,"3,051"
7877,25-Apr-16,NO 15/9-F-14 H,269.728,99.605,238.839,46.48684,30.889,87.771,4.984,96.00,15474.00,"3,037"
7878,26-Apr-16,NO 15/9-F-14 H,270.504,99.599,238.975,43.14023,31.529,87.829,5.747,94.00,15010.00,"2,865"
7879,27-Apr-16,NO 15/9-F-14 H,270.545,99.599,238.995,43.03706,31.55,88.131,5.718,92.00,14880.00,"2,814"
7880,28-Apr-16,NO 15/9-F-14 H,270.477,99.601,239.105,43.13353,31.372,87.84,5.588,93.00,14693.00,"2,789"
7881,29-Apr-16,NO 15/9-F-14 H,270.526,99.609,239.141,43.16424,31.385,87.433,5.602,100.00,15864.00,"2,941"
7882,30-Apr-16,NO 15/9-F-14 H,270.583,99.617,239.17,43.20491,31.413,88.043,5.733,100.00,15808.00,"2,918"
7883,1-May-16,NO 15/9-F-14 H,270.691,99.621,239.301,43.14962,31.39,86.806,5.613,98.00,15757.00,"2,887"
7884,2-May-16,NO 15/9-F-14 H,270.914,99.628,239.355,43.0596,31.558,86.238,5.535,101.00,16340.00,"2,895"
7885,3-May-16,NO 15/9-F-14 H,271.089,99.633,239.306,42.96701,31.783,87.259,5.553,111.00,17787.00,"2,918"
7886,4-May-16,NO 15/9-F-14 H,270.836,99.645,239.375,43.08009,31.461,86.607,5.526,110.00,17548.00,"2,933"
7887,5-May-16,NO 15/9-F-14 H,270.698,99.657,239.378,43.06768,31.32,86.096,5.539,111.00,17490.00,"2,947"
7888,6-May-16,NO 15/9-F-14 H,270.689,99.665,239.379,43.03577,31.31,86.727,5.538,111.00,17468.00,"2,927"
7889,7-May-16,NO 15/9-F-14 H,270.684,99.675,239.297,42.95842,31.387,88.012,5.592,111.00,17536.00,"2,921"
7890,8-May-16,NO 15/9-F-14 H,270.684,99.683,239.37,43.14234,31.314,85.767,5.492,110.00,17405.00,"2,910"
7891,9-May-16,NO 15/9-F-14 H,270.628,99.692,239.369,43.09314,31.26,86.209,5.499,109.00,17226.00,"2,931"
7892,10-May-16,NO 15/9-F-14 H,270.626,99.703,239.28,43.01633,31.346,88.167,5.571,108.00,17030.00,"3,883"
7893,11-May-16,NO 15/9-F-14 H,270.711,99.712,239.259,43.29153,31.451,88.482,5.658,107.00,17023.00,"2,860"
7894,12-May-16,NO 15/9-F-14 H,270.748,99.723,239.24,43.26442,31.508,88.602,5.709,106.00,16918.00,"2,860"
7895,13-May-16,NO 15/9-F-14 H,270.792,99.734,239.251,43.19102,31.541,88.192,5.744,106.00,16787.00,"2,860"
7896,14-May-16,NO 15/9-F-14 H,270.791,99.746,239.257,43.1583,31.535,87.933,5.746,105.00,16665.00,"2,845"
7897,15-May-16,NO 15/9-F-14 H,274.244,99.727,240.224,30.14008,34.02,82.997,8.169,71.00,11456.00,"1,944"
7898,16-May-16,NO 15/9-F-14 H,270.143,99.786,239.477,47.38329,30.666,88.265,4.852,107.00,12281.00,"2,908"
7899,17-May-16,NO 15/9-F-14 H,270.746,99.779,239.223,43.20237,31.523,88.403,5.723,104.00,16630.00,"2,833"
7900,18-May-16,NO 15/9-F-14 H,270.751,99.8,239.286,43.13295,31.465,88.021,5.655,103.00,16593.00,"2,820"
7901,19-May-16,NO 15/9-F-14 H,270.666,99.822,239.235,43.24423,31.432,87.987,5.64,102.00,16486.00,"2,811"
7902,20-May-16,NO 15/9-F-14 H,270.772,99.828,239.269,43.10103,31.503,87.671,5.703,102.00,16243.00,"2,806"
7903,21-May-16,NO 15/9-F-14 H,270.636,99.828,239.258,43.12721,31.377,87.095,5.6,101.00,15979.00,"2,840"
7904,22-May-16,NO 15/9-F-14 H,270.55,99.83,239.144,43.01565,31.406,88.261,5.598,101.00,16108.00,"2,891"
7905,23-May-16,NO 15/9-F-14 H,270.513,99.842,239.106,43.08322,31.407,88.633,5.624,102.00,16190.00,"2,898"
7906,24-May-16,NO 15/9-F-14 H,270.625,99.851,239.144,43.29055,31.481,88.356,5.704,102.00,16301.00,"2,893"
7907,25-May-16,NO 15/9-F-14 H,270.604,99.86,239.114,43.19123,31.49,88.604,5.697,103.00,16302.00,"2,878"
7908,26-May-16,NO 15/9-F-14 H,270.57,99.872,239.077,43.16555,31.493,88.795,5.691,103.00,16309.00,"2,881"
7909,27-May-16,NO 15/9-F-14 H,270.497,99.882,239.054,43.18984,31.444,88.787,5.653,102.00,16199.00,"2,878"
7910,28-May-16,NO 15/9-F-14 H,270.567,99.891,239.078,43.26818,31.489,88.691,5.702,102.00,16268.00,"2,897"
7911,29-May-16,NO 15/9-F-14 H,270.597,99.901,239.097,43.15886,31.5,88.077,5.726,101.00,16206.00,"2,902"
7912,30-May-16,NO 15/9-F-14 H,270.608,99.911,239.063,43.09711,31.545,88.829,5.754,101.00,15984.00,"2,883"
7913,31-May-16,NO 15/9-F-14 H,270.517,99.922,239.042,43.16316,31.474,88.629,5.685,103.00,16343.00,"2,876"
7914,1-Jun-16,NO 15/9-F-14 H,270.457,99.931,239.037,43.15085,31.42,88.538,5.64,103.00,16129.00,"2,860"
7915,2-Jun-16,NO 15/9-F-14 H,270.42,99.939,239.035,43.11983,31.385,88.571,5.6,102.00,16246.00,"2,883"
7916,3-Jun-16,NO 15/9-F-14 H,270.378,99.95,238.986,43.00968,31.392,88.926,5.601,97.00,15592.00,"2,839"
7917,4-Jun-16,NO 15/9-F-14 H,270.325,99.959,238.99,43.03511,31.335,88.763,5.548,103.00,16857.00,"2,886"
7918,5-Jun-16,NO 15/9-F-14 H,270.27,99.968,238.97,43.01964,31.3,88.771,5.509,103.00,16828.00,"2,895"
7919,6-Jun-16,NO 15/9-F-14 H,270.236,99.979,238.976,43.02548,31.26,88.857,5.462,103.00,16775.00,"2,905"
7920,7-Jun-16,NO 15/9-F-14 H,270.514,99.983,239.003,43.19166,31.511,88.819,5.719,104.00,16887.00,"2,921"
7921,8-Jun-16,NO 15/9-F-14 H,273.159,99.971,239.799,37.86183,33.36,86.402,7.967,92.00,14946.00,"2,554"
7922,9-Jun-16,NO 15/9-F-14 H,268.024,100.028,238.708,53.93733,29.316,88.856,3.79,102.00,16629.00,"3,106"
7923,10-Jun-16,NO 15/9-F-14 H,267.922,100.042,238.676,56.41115,29.247,89.061,3.704,106.00,17387.00,"3,064"
