,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
8856,26-Apr-16,NO 15/9-F-15 D,218.408,106.427,191.27,19.69,23.08,27.14,43.03,1.47,202.97,32494.58,222.11
8857,27-Apr-16,NO 15/9-F-15 D,219.68099999999998,106.396,192.6,18.74,23.07,27.08,43.13,1.36,200.13,32263.88,218.52
8858,28-Apr-16,NO 15/9-F-15 D,219.733,106.38799999999999,192.68,18.5,23.1,27.05,41.79,1.38,202.28,31812.23,216.24
8859,29-Apr-16,NO 15/9-F-15 D,221.08700000000002,106.353,194.15,17.23,23.09,26.94,39.06,1.27,141.77,22402.07,161.19
8860,30-Apr-16,NO 15/9-F-15 D,224.45,106.285,197.68,14.84,23.07,26.77,38.69,1.19,141.66,22322.03,159.88
8861,01-May-16,NO 15/9-F-15 D,229.016,106.181,202.45,11.96,21.71,26.57,32.52,0.92,87.09,14047.17,99.87
8864,04-May-16,NO 15/9-F-15 D,234.947,105.941,207.07,5.62,5.92,27.88,27.98,10.65,108.01,17214.59,108.63
8865,05-May-16,NO 15/9-F-15 D,219.99900000000002,106.51700000000001,200.91,21.49,13.84,19.09,44.03,6.09,148.14,23388.72,265.45
8866,06-May-16,NO 15/9-F-15 D,212.835,106.515,189.85,24.1,13.82,22.99,44.49,6.12,177.49,27874.94,233.91
8867,07-May-16,NO 15/9-F-15 D,208.648,106.499,185.16,24.11,15.13,23.49,47.16,5.34,176.84,28009.25,233.66
8868,08-May-16,NO 15/9-F-15 D,206.38400000000001,106.495,183.33,23.48,16.43,23.05,41.3,4.26,176.4,27810.92,232.92
8869,09-May-16,NO 15/9-F-15 D,205.442,106.48,182.61,22.67,16.38,22.83,41.41,4.01,174.12,27527.57,234.56
8870,10-May-16,NO 15/9-F-15 D,204.92700000000002,106.47,182.35,22.09,16.37,22.58,46.44,3.77,172.06,27217.63,310.86
8871,11-May-16,NO 15/9-F-15 D,204.558,106.462,182.28,21.48,16.45,22.28,47.99,3.48,171.49,27192.43,202.53
8872,12-May-16,NO 15/9-F-15 D,204.5,106.45700000000001,182.46,20.95,16.44,22.04,47.57,3.3,170.06,27024.75,202.51
8873,13-May-16,NO 15/9-F-15 D,204.074,106.45700000000001,182.28,20.36,16.51,21.79,44.83,3.22,168.86,26821.6,202.59
8874,14-May-16,NO 15/9-F-15 D,203.736,106.45100000000001,182.28,20.08,16.54,21.46,43.19,3.14,167.37,26628.85,201.53
8875,15-May-16,NO 15/9-F-15 D,203.72,106.448,182.54,19.98,16.54,21.18,44.16,3.03,155.79,25129.74,188.98
8876,16-May-16,NO 15/9-F-15 D,203.838,106.444,182.98,19.82,16.5,20.86,46.32,2.95,168.64,19442.52,204.09
8877,17-May-16,NO 15/9-F-15 D,203.763,106.444,183.1,19.73,16.51,20.66,46.42,2.91,165.91,26569.95,200.62
8878,18-May-16,NO 15/9-F-15 D,203.542,106.443,183.03,19.7,16.58,20.51,44.5,2.88,165.01,26516.28,199.79
8879,19-May-16,NO 15/9-F-15 D,203.236,106.445,182.96,19.51,16.68,20.27,44.03,2.83,163.48,26339.57,199.11
8880,20-May-16,NO 15/9-F-15 D,203.388,106.44,183.28,19.33,16.72,20.11,44.15,2.79,163.26,25960.96,198.82
8881,21-May-16,NO 15/9-F-15 D,205.50799999999998,106.406,185.45,17.94,16.73,20.05,40.46,2.41,160.94,25537.95,201.22
8882,22-May-16,NO 15/9-F-15 D,206.315,106.395,186.12,17.66,16.73,20.19,43.6,2.34,161.68,25750.14,204.89
8883,23-May-16,NO 15/9-F-15 D,204.398,106.42299999999999,184.18,18.76,18.25,20.21,46.07,2.35,162.49,25901.31,205.52
8884,24-May-16,NO 15/9-F-15 D,202.392,106.446,182.85,19.6,18.96,19.54,44.95,2.31,163.66,26076.45,205.16
8885,25-May-16,NO 15/9-F-15 D,201.81400000000002,106.45200000000001,182.47,19.71,18.96,19.34,46.27,2.29,164.35,26083.86,204.12
8886,26-May-16,NO 15/9-F-15 D,201.946,106.448,182.83,19.65,18.94,19.11,47.55,2.16,164.39,26097.05,204.39
8887,27-May-16,NO 15/9-F-15 D,201.792,106.448,182.69,19.54,18.95,19.1,47.81,2.19,162.82,25919.77,204.11
8888,28-May-16,NO 15/9-F-15 D,201.889,106.44200000000001,182.86,19.23,18.99,19.03,47.36,2.18,163.38,26026.62,205.49
8889,29-May-16,NO 15/9-F-15 D,202.899,106.42299999999999,183.98,18.46,19.09,18.92,44.11,2.06,161.83,25934.14,205.86
8890,30-May-16,NO 15/9-F-15 D,204.175,106.405,185.62,17.82,19.12,18.56,45.86,1.87,161.31,25583.62,204.52
8891,31-May-16,NO 15/9-F-15 D,195.278,106.516,176.98,22.65,24.46,18.3,49.89,2.02,192.14,30564.26,238.42
8892,01-Jun-16,NO 15/9-F-15 D,196.145,106.48899999999999,179.41,21.36,29.6,16.73,47.78,0.85,192.48,30243.26,237.7
8893,02-Jun-16,NO 15/9-F-15 D,193.887,106.51700000000001,177.24,22.12,29.75,16.64,48.66,0.82,190.97,30467.27,239.64
8894,03-Jun-16,NO 15/9-F-15 D,206.33,106.294,190.12,15.2,43.02,16.21,41.25,0.58,135.1,21684.68,175.03
8899,08-Jun-16,NO 15/9-F-15 D,240.81,104.634,185.45,2.01,5.52,55.36,20.18,35.29,65.83,10745.62,81.41
8900,09-Jun-16,NO 15/9-F-15 D,228.06599999999997,106.074,207.13,7.08,18.7,20.93,34.56,8.02,107.03,17383.62,200.55
8901,10-Jun-16,NO 15/9-F-15 D,224.894,106.236,205.89,11.75,19.83,19.01,40.16,5.81,83.58,13739.45,182.36
8902,11-Jun-16,NO 15/9-F-15 D,224.263,106.262,206.92,13.15,20.78,17.35,41.36,4.48,83.98,13585.56,179.48
8903,12-Jun-16,NO 15/9-F-15 D,223.24900000000002,106.29,206.21,14.23,21.48,17.04,37.35,3.99,80.03,12890.26,169.71
8904,13-Jun-16,NO 15/9-F-15 D,222.234,106.3,204.46,14.87,21.53,17.78,39.43,4.23,83.81,13595.76,180.01
8905,14-Jun-16,NO 15/9-F-15 D,219.403,106.34899999999999,201.52,16.35,22.86,17.88,42.96,4.34,84.23,13562.34,180.24
8906,15-Jun-16,NO 15/9-F-15 D,212.74099999999999,106.45299999999999,194.5,20.38,24.74,18.24,47.37,4.57,128.62,20749.72,260.39
8907,16-Jun-16,NO 15/9-F-15 D,212.332,106.45700000000001,194.03,20.6,24.75,18.3,47.68,4.64,129.65,20860.91,262.1
8908,17-Jun-16,NO 15/9-F-15 D,202.878,106.51799999999999,185.15,23.34,25.33,17.73,50.29,4.58,159.82,25464.08,235.71
8909,18-Jun-16,NO 15/9-F-15 D,200.24599999999998,106.507,182.19,22.59,25.4,18.05,47.76,4.9,160.05,25607.5,235.15
8910,19-Jun-16,NO 15/9-F-15 D,199.805,106.49600000000001,181.77,22.13,25.48,18.04,48.46,4.48,160.21,25565.37,236.1
8911,20-Jun-16,NO 15/9-F-15 D,196.028,104.84299999999999,178.21,22.09,25.49,17.82,45.94,4.58,160.56,25573.69,235.65
8912,21-Jun-16,NO 15/9-F-15 D,197.894,106.50399999999999,180.25,22.05,25.45,17.64,49.44,4.64,160.07,25545.26,236.76
8913,22-Jun-16,NO 15/9-F-15 D,198.465,106.49700000000001,181.01,21.21,25.53,17.45,46.01,4.22,159.71,25549.22,236.82
8914,23-Jun-16,NO 15/9-F-15 D,202.46900000000002,106.429,184.59,18.69,26.38,17.88,44.36,2.78,123.52,19815.8,205.12
8915,24-Jun-16,NO 15/9-F-15 D,200.407,106.47399999999999,182.93,20.49,27.7,17.48,49.33,2.39,146.47,23380.46,203.02
8916,25-Jun-16,NO 15/9-F-15 D,199.984,106.47399999999999,182.46,20.46,27.69,17.53,48.84,2.4,145.33,23287.31,203.08
8917,26-Jun-16,NO 15/9-F-15 D,199.96900000000002,106.47200000000001,182.56,20.08,27.85,17.41,47.99,2.3,145.73,23381.3,203.24
8918,27-Jun-16,NO 15/9-F-15 D,199.74099999999999,106.473,182.4,19.98,27.93,17.34,46.7,2.29,143.68,23046.92,202.65
8919,28-Jun-16,NO 15/9-F-15 D,198.299,106.48899999999999,181.02,20.76,27.88,17.28,47.55,2.52,144.8,23286.39,202.45
8920,29-Jun-16,NO 15/9-F-15 D,197.15599999999998,106.50200000000001,180.29,21.24,27.97,16.87,45.82,2.58,144.95,23303.2,202.86
8921,30-Jun-16,NO 15/9-F-15 D,196.611,106.49799999999999,179.79,21.02,28.26,16.82,47.85,2.51,143.7,23221.02,203.27
8922,01-Jul-16,NO 15/9-F-15 D,193.30200000000002,106.539,177.45,22.78,31.06,15.85,49.11,1.74,145.84,23203.68,203.02
8923,02-Jul-16,NO 15/9-F-15 D,194.984,106.51799999999999,179.17,21.32,31.58,15.81,49.02,1.26,144.01,23201.35,203.93
8924,03-Jul-16,NO 15/9-F-15 D,194.97799999999998,106.516,179.2,21.11,31.54,15.77,48.99,1.2,145.22,23068.07,202.93
8925,04-Jul-16,NO 15/9-F-15 D,194.317,106.521,178.62,21.35,31.52,15.7,50.1,1.28,142.74,23059.68,203.84
8926,05-Jul-16,NO 15/9-F-15 D,195.207,106.507,179.6,20.63,31.52,15.61,49.84,1.2,144.46,23090.47,202.76
8927,06-Jul-16,NO 15/9-F-15 D,195.30599999999998,106.507,179.55,20.4,24.92,15.76,48.73,1.3,106.3,17537.08,155.7
5118,13-Jul-08,NO 15/9-F-14 H,260.867,103.29299999999999,160.15,0.0,21.05,100.71,52.38,69.54,1735.26,252235.23,4.0
5119,14-Jul-08,NO 15/9-F-14 H,256.248,104.01799999999999,156.65,0.0,27.22,99.6,71.12,68.02,592.36,88949.0,1.37
5120,15-Jul-08,NO 15/9-F-14 H,254.983,103.96700000000001,156.33,0.0,27.28,98.65,67.59,66.95,2532.21,373786.28,5.84
5121,16-Jul-08,NO 15/9-F-14 H,251.476,104.211,155.82,0.0,30.65,95.66,73.78,63.66,3030.71,447840.09,9.13
5122,17-Jul-08,NO 15/9-F-14 H,249.34599999999998,104.339,155.76,0.0,32.56,93.59,78.04,61.34,3288.08,474614.43,7.58
5127,22-Jul-08,NO 15/9-F-14 H,251.858,104.40700000000001,155.17,0.0,29.75,96.69,77.02,64.77,2717.44,399221.04,6.45
5128,23-Jul-08,NO 15/9-F-14 H,251.915,104.43,155.18,0.0,29.67,96.73,77.14,64.77,2745.51,403771.0,6.38
5129,24-Jul-08,NO 15/9-F-14 H,251.851,104.441,155.19,0.0,29.79,96.66,76.88,64.95,2762.59,413309.67,6.4
5130,25-Jul-08,NO 15/9-F-14 H,251.87,104.459,155.58,0.0,29.72,96.29,71.98,64.82,2763.68,402430.02,6.43
5131,26-Jul-08,NO 15/9-F-14 H,251.855,104.47200000000001,155.42,0.0,29.79,96.44,73.85,64.94,2759.3,404995.2,6.39
5132,27-Jul-08,NO 15/9-F-14 H,251.915,104.469,155.42,0.0,29.78,96.5,74.99,65.01,2732.34,400145.03,6.28
5133,28-Jul-08,NO 15/9-F-14 H,251.951,104.49600000000001,155.37,0.0,29.81,96.58,75.9,65.07,2762.74,405191.14,6.35
5134,29-Jul-08,NO 15/9-F-14 H,252.58900000000003,104.49700000000001,155.28,0.0,28.81,97.31,75.37,65.84,2670.67,391242.72,8.82
5138,02-Aug-08,NO 15/9-F-14 H,250.541,104.62,160.5,0.0,30.76,90.04,74.15,59.9,3057.91,449222.7,4.29
5140,04-Aug-08,NO 15/9-F-14 H,250.179,104.55799999999999,155.99,0.0,32.19,94.19,76.06,62.48,3019.3,441240.45,4.54
5141,05-Aug-08,NO 15/9-F-14 H,250.292,104.64399999999999,156.19,0.0,32.31,94.11,75.51,62.39,3135.89,457771.78,4.72
5142,06-Aug-08,NO 15/9-F-14 H,251.12099999999998,104.63,156.14,0.0,29.15,94.99,77.05,63.3,911.43,134051.24,1.37
5156,21-Aug-08,NO 15/9-F-14 H,237.672,104.728,154.7,0.0,36.32,82.98,78.76,50.39,2911.25,423611.98,5.54
5189,23-Sep-08,NO 15/9-F-14 H,213.475,105.006,154.55,0.0,52.37,58.93,79.34,25.56,5290.92,753658.36,20.73
5190,24-Sep-08,NO 15/9-F-14 H,211.80200000000002,105.021,153.95,0.0,53.29,57.86,80.58,24.49,5336.6,757018.34,7.49
5191,25-Sep-08,NO 15/9-F-14 H,212.718,105.00299999999999,152.56,0.0,50.21,60.15,80.22,26.96,4880.31,733460.14,20.56
5192,26-Sep-08,NO 15/9-F-14 H,209.007,105.025,153.31,0.0,55.55,55.69,80.32,22.28,5453.84,773865.6,29.58
5194,28-Sep-08,NO 15/9-F-14 H,209.36,105.027,152.61,0.0,53.96,56.75,78.51,23.48,5156.66,736404.87,18.84
5195,29-Sep-08,NO 15/9-F-14 H,207.532,105.03200000000001,152.63,0.0,55.81,54.9,78.7,21.53,5410.73,766070.77,10.11
5202,06-Oct-08,NO 15/9-F-14 H,215.263,104.93799999999999,148.71,0.0,38.5,66.56,74.52,34.42,3485.34,484446.82,1.11
5203,07-Oct-08,NO 15/9-F-14 H,212.017,104.979,148.5,0.0,43.3,63.52,75.38,30.85,4222.5,599591.35,2.58
5225,29-Oct-08,NO 15/9-F-14 H,211.47299999999998,105.15700000000001,152.2,0.0,50.58,59.28,78.25,26.1,4793.27,688367.98,3.69
5229,02-Nov-08,NO 15/9-F-14 H,218.989,104.999,151.86,0.0,38.06,67.13,73.57,34.48,3731.52,531070.72,2.34
5236,09-Nov-08,NO 15/9-F-14 H,223.25799999999998,105.088,148.59,0.0,35.94,74.67,76.08,42.5,3502.6,497111.26,2.85
5238,11-Nov-08,NO 15/9-F-14 H,223.83599999999998,105.096,148.93,0.0,35.81,74.91,74.61,42.76,3492.99,495927.25,0.85
5252,25-Nov-08,NO 15/9-F-14 H,224.74900000000002,105.135,149.63,0.0,36.56,75.12,77.33,42.35,3661.02,525715.86,12.45
5266,09-Dec-08,NO 15/9-F-14 H,233.236,105.215,152.49,0.0,35.81,80.74,75.81,47.91,3687.36,510228.28,0.98
5278,21-Dec-08,NO 15/9-F-14 H,242.06599999999997,105.23299999999999,154.8,0.0,33.95,87.26,76.46,54.59,3492.51,508709.44,4.13
5279,22-Dec-08,NO 15/9-F-14 H,242.88,105.23200000000001,155.01,0.0,33.79,87.87,77.92,55.17,3478.92,506383.06,4.28
5291,03-Jan-09,NO 15/9-F-14 H,251.82299999999998,105.17399999999999,158.27,0.0,30.05,93.55,74.83,61.29,2216.9,323603.08,3.42
5294,06-Jan-09,NO 15/9-F-14 H,250.78599999999997,104.93799999999999,157.76,0.0,31.61,93.03,74.04,60.27,2649.25,386193.55,1.51
5301,13-Jan-09,NO 15/9-F-14 H,247.99,104.038,158.47,0.0,36.26,89.52,79.39,56.29,3920.6,561182.25,3.35
5302,14-Jan-09,NO 15/9-F-14 H,251.528,105.361,160.87,0.0,35.82,90.66,80.37,57.42,3827.53,547774.31,2.66
5303,15-Jan-09,NO 15/9-F-14 H,252.11900000000003,105.369,161.13,0.0,35.81,90.98,76.94,57.83,4449.03,639914.22,48.44
5332,13-Feb-09,NO 15/9-F-14 H,263.817,105.31299999999999,164.74,0.0,32.26,99.08,78.19,66.38,3573.58,506865.09,91.37
5334,15-Feb-09,NO 15/9-F-14 H,262.41700000000003,105.38799999999999,165.23,0.0,34.88,97.19,79.68,64.47,4493.98,639392.16,88.04
5337,18-Feb-09,NO 15/9-F-14 H,263.497,105.40100000000001,165.92,0.0,34.82,97.58,78.53,64.44,4515.1,641145.23,91.87
5367,20-Mar-09,NO 15/9-F-14 H,249.808,104.825,161.58,0.0,36.01,88.23,79.34,55.47,4539.29,633353.27,37.01
5377,30-Mar-09,NO 15/9-F-14 H,261.91,102.62700000000001,167.1,0.0,11.91,94.81,25.9,67.24,155.26,18731.26,0.0
5403,25-Apr-09,NO 15/9-F-14 H,220.166,105.055,152.0,0.0,39.87,68.16,74.83,35.32,4090.03,552159.1,3.38
5408,30-Apr-09,NO 15/9-F-14 H,218.593,105.086,151.13,0.0,39.25,67.46,77.78,34.64,4035.73,546557.59,3.08
5409,01-May-09,NO 15/9-F-14 H,218.69400000000002,105.09899999999999,151.43,0.0,40.12,67.26,75.59,34.42,4081.53,550609.59,2.92
5410,02-May-09,NO 15/9-F-14 H,218.84400000000002,105.10600000000001,151.35,0.0,40.12,67.49,77.76,34.63,4066.61,550195.52,2.5
5435,28-May-09,NO 15/9-F-14 H,226.489,105.404,157.68,0.0,41.26,68.81,81.61,35.77,4023.55,553235.27,287.96
5441,03-Jun-09,NO 15/9-F-14 H,228.67700000000002,105.329,156.89,0.0,37.79,71.79,78.62,39.35,2994.6,409045.34,186.7
5442,04-Jun-09,NO 15/9-F-14 H,227.84,105.316,156.46,0.0,37.93,71.38,80.33,38.96,3352.53,456955.83,104.45
5443,05-Jun-09,NO 15/9-F-14 H,226.274,105.318,156.25,0.0,38.48,70.03,81.07,37.52,3369.57,460247.78,79.52
5444,06-Jun-09,NO 15/9-F-14 H,228.892,105.23700000000001,156.57,0.0,34.15,72.32,75.91,40.59,2702.0,368496.38,99.3
5445,07-Jun-09,NO 15/9-F-14 H,224.91299999999998,105.291,155.85,0.0,38.72,69.07,79.58,36.36,3439.9,459880.12,177.73
5446,08-Jun-09,NO 15/9-F-14 H,222.903,105.31,155.5,0.0,39.78,67.4,81.26,34.66,3497.78,469527.14,109.23
5450,12-Jun-09,NO 15/9-F-14 H,219.34,105.29700000000001,154.35,0.0,40.27,64.99,81.23,32.38,3768.1,527805.4,21.4
5466,28-Jun-09,NO 15/9-F-14 H,228.92,105.071,152.39,0.0,28.22,76.54,75.71,45.28,1755.46,253941.55,256.61
5467,29-Jun-09,NO 15/9-F-14 H,228.987,105.066,152.36,0.0,28.16,76.63,76.35,45.36,1786.06,256678.7,242.23
5487,19-Jul-09,NO 15/9-F-14 H,229.90900000000002,105.083,153.82,0.0,28.16,76.08,74.54,44.76,1725.31,237547.48,140.25
5514,16-Aug-09,NO 15/9-F-14 H,223.952,105.525,160.39,0.0,42.24,63.56,84.69,30.7,4224.45,586837.65,817.1
5515,17-Aug-09,NO 15/9-F-14 H,224.403,105.53399999999999,160.76,0.0,42.29,63.65,86.41,30.77,4232.84,587997.71,804.53
5518,20-Aug-09,NO 15/9-F-14 H,225.513,105.564,161.85,0.0,42.29,63.66,84.46,30.79,4232.66,589375.1,785.26
5524,26-Aug-09,NO 15/9-F-14 H,234.19400000000002,105.34299999999999,171.8,0.0,30.96,62.4,78.75,36.67,1466.67,204838.22,658.03
5532,04-Sep-09,NO 15/9-F-14 H,254.737,104.645,254.74,0.0,19.46,0.0,47.31,31.91,293.98,39397.99,17.2
5535,07-Sep-09,NO 15/9-F-14 H,240.80599999999998,104.366,163.89,0.0,32.36,76.92,79.38,45.51,2262.5,316811.72,13.9
5536,08-Sep-09,NO 15/9-F-14 H,239.74200000000002,105.529,165.1,0.0,37.83,74.64,84.05,42.1,3644.19,508699.03,860.8
5552,24-Sep-09,NO 15/9-F-14 H,230.58700000000002,105.912,172.81,0.0,55.3,57.78,87.58,23.91,4270.77,597666.97,693.42
5568,10-Oct-09,NO 15/9-F-14 H,236.19400000000002,104.167,168.38,0.0,40.54,67.81,83.56,34.74,3599.73,504695.35,538.91
5569,11-Oct-09,NO 15/9-F-14 H,239.86700000000002,105.796,171.29,0.0,41.16,68.57,86.87,35.04,3580.92,501628.24,575.5
5583,25-Oct-09,NO 15/9-F-14 H,241.828,105.789,173.39,0.0,39.83,68.43,81.8,35.19,3384.02,472845.45,1072.62
5602,13-Nov-09,NO 15/9-F-14 H,238.581,105.965,176.31,0.0,44.2,62.27,85.45,28.78,3614.06,514697.38,1618.1
5616,27-Nov-09,NO 15/9-F-14 H,246.252,105.90299999999999,176.69,0.0,36.42,69.56,87.09,36.57,3099.79,439791.82,1324.12
5640,21-Dec-09,NO 15/9-F-14 H,232.696,106.08,179.49,0.0,48.3,53.21,85.87,20.34,3061.28,423081.69,2407.76
5659,09-Jan-10,NO 15/9-F-14 H,240.821,106.11,182.82,0.0,39.73,58.0,85.78,25.45,2301.79,337751.4,1609.05
5667,17-Jan-10,NO 15/9-F-14 H,235.609,106.21700000000001,183.84,0.0,49.31,51.77,85.16,18.91,2695.51,376652.43,2791.5
5689,08-Feb-10,NO 15/9-F-14 H,246.703,106.28399999999999,188.4,0.0,43.33,58.3,89.97,25.87,2608.51,367110.17,2750.3
5690,09-Feb-10,NO 15/9-F-14 H,247.385,106.291,188.59,0.0,42.84,58.8,89.97,26.42,2579.15,362761.76,2724.61
5691,10-Feb-10,NO 15/9-F-14 H,188.63,80.616,128.59,0.0,41.73,60.04,89.64,27.78,2521.73,355402.62,2616.02
5692,11-Feb-10,NO 15/9-F-14 H,250.18900000000002,106.27600000000001,188.95,0.0,40.5,61.24,89.82,29.01,2500.81,350905.83,2280.37
5694,13-Feb-10,NO 15/9-F-14 H,252.44299999999998,106.21600000000001,188.67,0.0,38.79,63.77,89.56,31.73,2426.54,333708.84,2359.86
5695,14-Feb-10,NO 15/9-F-14 H,222.27,94.156,160.84,0.0,34.26,61.43,83.64,31.89,1436.9,201411.22,1288.17
5696,15-Feb-10,NO 15/9-F-14 H,0.0,0.0,69.26,0.0,28.84,69.26,74.34,38.15,1006.27,137507.76,672.68
5706,25-Feb-10,NO 15/9-F-14 H,49.45,20.96,10.67,0.0,40.53,60.12,87.49,28.34,1709.58,243034.51,1755.05
5711,04-Mar-10,NO 15/9-F-14 H,247.415,106.24799999999999,186.97,0.0,40.99,60.44,89.22,27.96,2332.95,322809.68,1966.81
5716,10-Mar-10,NO 15/9-F-14 H,242.908,106.26700000000001,183.48,0.0,42.24,59.43,89.45,26.63,2353.48,324892.56,2029.42
5723,17-Mar-10,NO 15/9-F-14 H,244.47400000000002,106.309,185.51,0.0,41.94,58.96,88.92,26.2,2363.55,330494.63,2707.64
5727,21-Mar-10,NO 15/9-F-14 H,240.82299999999998,106.273,183.97,0.0,42.77,56.85,89.56,23.73,2220.6,309661.36,2031.36
5728,22-Mar-10,NO 15/9-F-14 H,238.618,106.27799999999999,183.74,0.0,45.04,54.88,88.51,21.62,2650.03,370156.14,2364.9
5730,24-Mar-10,NO 15/9-F-14 H,236.84099999999998,106.321,184.09,0.0,47.67,52.75,87.9,19.37,2723.29,384920.14,2563.73
5731,25-Mar-10,NO 15/9-F-14 H,237.292,106.333,184.51,0.0,47.67,52.78,87.84,19.34,2710.55,382931.93,2632.92
5732,26-Mar-10,NO 15/9-F-14 H,238.497,106.34,184.94,0.0,46.88,53.55,86.82,20.13,2607.98,368334.37,2647.59
5733,27-Mar-10,NO 15/9-F-14 H,239.166,106.346,185.28,0.0,46.52,53.89,88.3,20.46,2538.52,359368.76,2546.04
5734,28-Mar-10,NO 15/9-F-14 H,239.774,106.35799999999999,185.68,0.0,45.71,54.09,89.25,20.64,2372.26,334871.43,2456.03
5735,29-Mar-10,NO 15/9-F-14 H,240.44099999999997,106.366,186.05,0.0,46.68,54.39,89.96,20.93,2380.49,336591.37,2496.2
5736,30-Mar-10,NO 15/9-F-14 H,242.17700000000002,106.36,186.43,0.0,45.17,55.75,87.9,22.37,2555.35,363966.9,2556.96
5737,31-Mar-10,NO 15/9-F-14 H,242.62599999999998,106.365,186.84,0.0,44.15,55.79,87.42,22.35,2530.06,360196.09,2766.34
5739,02-Apr-10,NO 15/9-F-14 H,249.669,105.911,195.52,0.0,35.26,54.15,75.85,23.09,805.18,116946.9,817.6
5740,03-Apr-10,NO 15/9-F-14 H,245.918,106.35,188.03,0.0,42.42,57.89,86.37,24.57,2329.4,327884.14,2458.74
5741,04-Apr-10,NO 15/9-F-14 H,243.646,106.40700000000001,188.12,0.0,45.93,55.52,88.62,22.21,2649.88,372779.09,2812.37
5742,05-Apr-10,NO 15/9-F-14 H,244.66,106.41799999999999,188.48,0.0,44.42,56.18,89.29,22.96,2592.21,366142.18,2694.23
5743,06-Apr-10,NO 15/9-F-14 H,245.68599999999998,106.42,188.76,0.0,44.62,56.93,87.62,23.75,2569.99,364122.63,2625.16
5744,07-Apr-10,NO 15/9-F-14 H,246.05,106.429,188.99,0.0,44.62,57.06,89.84,23.8,2567.23,364373.14,2832.17
5745,08-Apr-10,NO 15/9-F-14 H,247.136,106.43299999999999,189.3,0.0,43.98,57.84,90.65,24.63,2639.66,375786.26,2659.4
5746,09-Apr-10,NO 15/9-F-14 H,248.222,106.421,189.33,0.0,43.05,58.89,90.8,25.77,2594.12,364622.26,2459.18
5747,10-Apr-10,NO 15/9-F-14 H,247.49200000000002,106.396,188.74,0.0,42.75,58.75,90.62,25.69,2574.89,359872.05,2477.55
5748,11-Apr-10,NO 15/9-F-14 H,246.805,106.382,188.38,0.0,42.69,58.42,90.26,25.41,2548.68,356321.96,2401.55
5749,12-Apr-10,NO 15/9-F-14 H,244.75099999999998,106.37799999999999,187.91,0.0,43.89,56.85,90.53,23.72,2589.88,362544.04,2447.96
5750,13-Apr-10,NO 15/9-F-14 H,243.24200000000002,106.35700000000001,187.02,0.0,44.26,56.22,90.42,23.11,2581.96,362655.22,2477.63
5751,14-Apr-10,NO 15/9-F-14 H,242.265,106.34200000000001,186.34,0.0,44.29,55.92,90.36,22.82,2471.34,343955.47,2054.28
5752,15-Apr-10,NO 15/9-F-14 H,241.517,106.331,185.69,0.0,44.17,55.83,90.31,22.74,2438.81,340726.46,2585.23
5753,16-Apr-10,NO 15/9-F-14 H,240.285,106.32799999999999,185.08,0.0,44.61,55.21,89.91,22.1,2428.33,339139.22,2556.13
5754,17-Apr-10,NO 15/9-F-14 H,241.282,106.304,184.69,0.0,42.22,56.59,88.46,23.53,2276.94,318135.05,2570.24
5755,18-Apr-10,NO 15/9-F-14 H,238.065,106.32,183.8,0.0,45.68,54.27,89.72,21.07,2521.84,351073.08,2564.96
5756,19-Apr-10,NO 15/9-F-14 H,236.855,106.316,183.14,0.0,46.2,53.72,89.44,20.54,2487.4,353646.98,2693.93
5757,20-Apr-10,NO 15/9-F-14 H,235.292,106.307,182.49,0.0,46.98,52.8,88.71,19.59,2345.28,325928.07,1823.37
5758,21-Apr-10,NO 15/9-F-14 H,234.262,106.302,181.82,0.0,47.15,52.45,89.49,19.25,2727.02,378875.37,2430.84
5759,22-Apr-10,NO 15/9-F-14 H,233.989,106.279,181.18,0.0,46.16,52.81,89.2,19.68,2674.99,372845.54,2282.69
5760,23-Apr-10,NO 15/9-F-14 H,233.618,106.287,181.09,0.0,46.17,52.53,89.41,19.43,2632.77,377052.69,2252.02
5761,24-Apr-10,NO 15/9-F-14 H,232.11599999999999,106.336,182.31,0.0,52.6,49.81,89.01,16.36,2656.07,379250.25,2359.74
5762,25-Apr-10,NO 15/9-F-14 H,231.33599999999998,106.402,183.4,0.0,58.58,47.93,88.74,13.91,2788.46,384677.3,2608.4
5763,26-Apr-10,NO 15/9-F-14 H,238.468,106.34700000000001,184.08,0.0,49.45,54.39,88.72,20.66,2235.18,319314.57,2082.29
5764,27-Apr-10,NO 15/9-F-14 H,232.12099999999998,106.456,185.23,0.0,61.31,46.89,90.3,13.08,3115.25,442143.39,2796.42
5765,28-Apr-10,NO 15/9-F-14 H,240.665,106.428,185.87,0.0,50.1,54.79,88.14,21.02,2329.56,333190.64,1941.66
5766,29-Apr-10,NO 15/9-F-14 H,238.1,106.428,186.59,0.0,55.09,51.51,89.72,17.69,2704.27,385619.31,2370.42
5767,30-Apr-10,NO 15/9-F-14 H,234.78,106.506,187.16,0.0,61.25,47.62,90.69,13.76,3159.22,448847.16,2729.15
