DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
28-Sep-15,NO 15/9-F-15 D,222.210,106.340,184.674,10.27089,37.536,42.584,8.415,206,"31,382",121
29-Sep-15,NO 15/9-F-15 D,222.791,106.327,185.767,10.04348,37.023,40.090,7.934,206,"31,402",115
30-Sep-15,NO 15/9-F-15 D,220.819,106.373,183.488,10.03144,37.331,44.240,8.247,213,"32,409",113
01-Oct-15,NO 15/9-F-15 D,219.594,106.385,182.630,10.31266,36.964,45.162,9.138,217,"32,954",117
02-Oct-15,NO 15/9-F-15 D,219.876,106.375,183.017,10.20494,36.859,44.533,11.261,212,"32,136",113
03-Oct-15,NO 15/9-F-15 D,219.594,106.380,182.848,10.18357,36.746,44.888,11.136,210,"31,949",116
04-Oct-15,NO 15/9-F-15 D,220.386,106.361,183.697,9.78538,36.689,45.647,11.072,209,"31,651",115
05-Oct-15,NO 15/9-F-15 D,220.086,106.368,184.133,9.65826,35.954,38.868,10.355,207,"31,612",116
06-Oct-15,NO 15/9-F-15 D,219.934,106.370,185.933,9.98944,34.002,34.062,8.406,206,"31,515",116
07-Oct-15,NO 15/9-F-15 D,219.901,106.368,185.657,9.98299,34.244,32.393,8.648,207,"31,395",115
08-Oct-15,NO 15/9-F-15 D,221.232,106.340,187.529,9.95347,33.703,36.283,8.073,204,"31,177",115
09-Oct-15,NO 15/9-F-15 D,220.125,106.369,185.216,9.93362,34.910,44.530,9.175,213,"32,165",113
10-Oct-15,NO 15/9-F-15 D,219.045,106.387,183.653,10.19985,35.393,43.361,9.709,212,"32,132",114
11-Oct-15,NO 15/9-F-15 D,218.614,106.389,183.286,10.34942,35.328,39.130,9.636,213,"32,216",114
12-Oct-15,NO 15/9-F-15 D,219.048,106.377,183.851,10.06346,35.198,38.948,9.482,210,"32,078",114
13-Oct-15,NO 15/9-F-15 D,219.991,106.340,185.387,9.47202,34.604,41.073,8.458,187,"28,827",112
14-Oct-15,NO 15/9-F-15 D,219.867,106.357,184.433,9.70539,35.434,43.611,8.905,206,"30,977",115
15-Oct-15,NO 15/9-F-15 D,219.788,106.359,184.637,10.31315,35.150,41.875,7.304,205,"31,350",113
16-Oct-15,NO 15/9-F-15 D,218.965,106.375,183.994,10.45856,34.971,46.092,9.009,211,"31,855",119
17-Oct-15,NO 15/9-F-15 D,219.076,106.371,184.279,10.43752,34.798,45.692,8.860,209,"31,353",116
18-Oct-15,NO 15/9-F-15 D,218.654,106.377,183.836,10.44461,34.818,46.076,9.002,210,"31,201",116
19-Oct-15,NO 15/9-F-15 D,218.830,106.364,184.583,10.43639,34.247,45.495,8.202,203,"30,505",114
20-Oct-15,NO 15/9-F-15 D,219.250,106.356,185.174,10.37338,34.077,43.964,7.958,204,"30,523",111
21-Oct-15,NO 15/9-F-15 D,220.273,106.330,187.470,10.35314,32.803,39.371,6.798,202,"30,310",113
22-Oct-15,NO 15/9-F-15 D,221.900,106.300,189.562,10.32917,32.338,37.233,6.358,202,"30,223",107
23-Oct-15,NO 15/9-F-15 D,221.734,106.307,189.784,11.00074,31.950,38.908,6.049,200,"30,040",110
24-Oct-15,NO 15/9-F-15 D,220.402,106.341,187.742,11.08872,32.660,39.086,6.503,197,"29,877",118
25-Oct-15,NO 15/9-F-15 D,220.149,106.345,187.309,10.85320,32.840,39.942,6.766,208,"31,155",119
26-Oct-15,NO 15/9-F-15 D,224.913,106.218,194.215,10.95650,30.699,34.800,4.852,182,"29,904",118
27-Oct-15,NO 15/9-F-15 D,222.368,106.314,189.743,11.36751,32.625,36.543,6.666,182,"29,817",119
28-Oct-15,NO 15/9-F-15 D,218.560,106.387,185.426,11.78043,33.134,35.051,6.961,198,"31,812",125
29-Oct-15,NO 15/9-F-15 D,216.985,106.409,183.525,11.78414,33.460,36.109,7.105,215,"33,138",141
30-Oct-15,NO 15/9-F-15 D,221.718,106.304,188.954,11.77888,32.764,34.903,5.008,198,"30,969",126
31-Oct-15,NO 15/9-F-15 D,218.621,106.397,185.690,11.75842,32.931,39.605,6.827,207,"35,599",138
01-Nov-15,NO 15/9-F-15 D,219.608,106.379,187.068,11.75576,32.540,41.447,6.454,209,"35,393",133
02-Nov-15,NO 15/9-F-15 D,219.928,106.368,187.803,12.46289,32.126,41.398,5.496,199,"33,500",110
03-Nov-15,NO 15/9-F-15 D,224.255,106.215,193.171,12.68953,31.084,36.298,4.358,201,"31,084",112
04-Nov-15,NO 15/9-F-15 D,230.036,106.104,200.446,17.48396,29.590,32.065,2.534,208,"31,510",113
05-Nov-15,NO 15/9-F-15 D,223.131,106.375,188.804,13.26480,34.327,38.069,6.999,207,"31,037",114
06-Nov-15,NO 15/9-F-15 D,236.947,105.672,208.802,14.14040,28.145,27.005,2.563,110,"16,835",67
07-Nov-15,NO 15/9-F-15 D,211.723,106.493,187.599,15.52883,24.123,49.415,3.800,81,"12,478",50
08-Nov-15,NO 15/9-F-15 D,207.292,106.605,178.315,23.12034,28.977,49.633,3.778,186,"28,562",118
09-Nov-15,NO 15/9-F-15 D,206.597,106.585,177.226,21.60417,29.371,45.881,4.374,278,"42,748",235
10-Nov-15,NO 15/9-F-15 D,207.999,106.558,177.845,20.67459,30.153,47.528,3.918,276,"42,580",237
11-Nov-15,NO 15/9-F-15 D,200.090,106.668,172.195,26.11307,27.896,51.252,2.136,291,"44,122",245
12-Nov-15,NO 15/9-F-15 D,200.131,106.661,172.742,27.06314,27.389,47.522,1.625,235,"35,852",171
13-Nov-15,NO 15/9-F-15 D,201.564,106.639,174.011,26.95369,27.553,45.136,1.493,233,"35,673",169
14-Nov-15,NO 15/9-F-15 D,201.512,106.642,174.157,26.82006,27.355,46.659,1.602,238,"36,485",171
15-Nov-15,NO 15/9-F-15 D,202.515,106.629,175.142,26.34486,27.373,48.555,1.345,239,"36,081",181
16-Nov-15,NO 15/9-F-15 D,203.238,106.618,175.802,27.25294,27.436,43.365,1.165,240,"36,253",172
17-Nov-15,NO 15/9-F-15 D,206.037,106.577,178.315,28.09178,27.722,41.144,0.960,238,"35,975",165
18-Nov-15,NO 15/9-F-15 D,218.841,106.309,191.202,13.41088,27.640,37.998,0.662,103,"15,889",72
19-Nov-15,NO 15/9-F-15 D,253.213,103.958,163.981,1.24004,89.232,13.795,68.758,0,0,0
20-Nov-15,NO 15/9-F-15 D,232.492,105.814,189.722,7.62389,42.770,27.727,15.704,95,"14,708",67
21-Nov-15,NO 15/9-F-15 D,234.523,106.101,206.392,24.79945,28.131,30.685,0.844,44,"6,756",29
22-Nov-15,NO 15/9-F-15 D,237.717,105.978,209.136,9.12343,28.581,29.198,0.886,14,"2,216",10
23-Nov-15,NO 15/9-F-15 D,262.925,103.578,169.401,0.00000,93.524,12.709,66.458,0,0,0
24-Nov-15,NO 15/9-F-15 D,267.466,103.315,171.584,0.00000,95.881,12.081,68.721,0,0,0
25-Nov-15,NO 15/9-F-15 D,270.017,103.109,172.760,0.00000,97.257,11.358,70.067,0,0,0
26-Nov-15,NO 15/9-F-15 D,272.217,102.955,173.661,0.00000,98.556,11.880,71.497,0,0,0
27-Nov-15,NO 15/9-F-15 D,274.154,102.832,174.405,0.00000,99.749,12.910,80.604,0,0,0
28-Nov-15,NO 15/9-F-15 D,275.872,102.731,175.147,0.00000,100.725,10.427,81.826,0,0,0
29-Nov-15,NO 15/9-F-15 D,277.415,102.644,175.745,0.00000,101.671,9.894,82.767,0,0,0
30-Nov-15,NO 15/9-F-15 D,278.813,102.568,176.282,0.00000,102.530,9.354,83.641,0,0,0
01-Dec-15,NO 15/9-F-15 D,280.071,102.499,176.695,0.00000,103.376,9.986,84.640,0,0,0
02-Dec-15,NO 15/9-F-15 D,281.221,102.438,177.022,0.00000,104.199,12.061,86.305,0,0,0
03-Dec-15,NO 15/9-F-15 D,282.307,102.384,177.418,0.00000,104.889,12.255,86.998,0,0,0
04-Dec-15,NO 15/9-F-15 D,283.410,102.333,177.813,0.00000,105.597,10.734,88.081,0,0,0
05-Dec-15,NO 15/9-F-15 D,284.572,102.286,178.140,0.00000,106.432,12.245,89.515,0,0,0
06-Dec-15,NO 15/9-F-15 D,285.742,102.243,178.563,0.00000,107.180,12.123,91.031,0,0,0
07-Dec-15,NO 15/9-F-15 D,286.896,102.203,178.923,0.00000,107.973,11.020,92.521,0,0,0
08-Dec-15,NO 15/9-F-15 D,288.021,102.165,179.228,0.00000,108.793,10.724,93.330,0,0,0
09-Dec-15,NO 15/9-F-15 D,244.357,106.047,194.723,8.76609,49.635,33.283,23.260,213,"33,154",201
10-Dec-15,NO 15/9-F-15 D,232.140,106.758,196.322,18.36391,35.817,45.584,9.552,310,"46,697",352
11-Dec-15,NO 15/9-F-15 D,227.788,106.760,195.702,18.95642,32.086,48.758,5.660,246,"37,475",297
12-Dec-15,NO 15/9-F-15 D,226.059,106.687,194.330,18.95778,31.729,49.351,5.287,242,"36,641",278
13-Dec-15,NO 15/9-F-15 D,223.111,106.658,192.261,20.00880,30.850,49.084,4.472,238,"36,025",273
14-Dec-15,NO 15/9-F-15 D,219.827,106.607,189.125,20.64937,30.702,46.258,4.400,236,"35,842",273
15-Dec-15,NO 15/9-F-15 D,218.935,106.550,187.630,20.03711,31.305,40.976,5.111,235,"35,530",240
16-Dec-15,NO 15/9-F-15 D,218.318,106.511,186.595,19.17622,31.724,39.647,5.573,231,"35,235",238
17-Dec-15,NO 15/9-F-15 D,218.471,106.484,186.607,18.61237,31.864,43.511,5.734,210,"31,798",202
18-Dec-15,NO 15/9-F-15 D,218.480,106.472,186.644,18.57915,31.836,41.068,5.739,207,"31,468",202
19-Dec-15,NO 15/9-F-15 D,218.800,106.456,186.921,18.59179,31.879,41.383,5.821,205,"31,180",199
20-Dec-15,NO 15/9-F-15 D,218.812,106.448,187.128,18.58338,31.684,40.444,5.651,202,"30,879",197
21-Dec-15,NO 15/9-F-15 D,218.497,106.444,186.950,18.59907,31.547,39.309,5.542,201,"30,613",196
22-Dec-15,NO 15/9-F-15 D,218.378,106.438,187.056,18.58790,31.323,39.932,5.295,199,"30,330",195
23-Dec-15,NO 15/9-F-15 D,218.082,106.435,187.001,18.18929,31.080,38.545,5.401,199,"30,478",197
24-Dec-15,NO 15/9-F-15 D,217.089,106.443,186.322,18.66688,30.766,38.616,5.179,197,"30,265",195
25-Dec-15,NO 15/9-F-15 D,215.880,106.450,185.674,19.17349,30.206,41.683,4.611,196,"29,988",193
26-Dec-15,NO 15/9-F-15 D,214.395,106.461,184.637,19.54367,29.758,42.513,4.177,195,"29,919",194
27-Dec-15,NO 15/9-F-15 D,213.963,106.456,184.510,19.92366,29.454,38.787,3.830,190,"29,763",190
28-Dec-15,NO 15/9-F-15 D,211.763,106.477,182.856,20.63686,28.907,37.341,3.339,193,"29,706",192
29-Dec-15,NO 15/9-F-15 D,210.576,106.482,182.271,22.27389,28.306,36.686,2.735,191,"29,602",191
30-Dec-15,NO 15/9-F-15 D,209.966,106.482,182.098,23.20447,27.868,37.931,2.288,192,"29,549",190
31-Dec-15,NO 15/9-F-15 D,208.456,106.494,181.167,25.66760,27.289,40.334,1.703,191,"29,471",190
01-Jan-16,NO 15/9-F-15 D,208.562,106.486,181.508,26.40640,27.054,41.937,1.466,190,"29,244",190
02-Jan-16,NO 15/9-F-15 D,209.462,106.469,182.408,27.12134,27.054,32.954,1.397,186,"28,902",188
03-Jan-16,NO 15/9-F-15 D,213.699,106.202,179.029,19.62655,34.669,24.806,1.313,134,"20,681",141
04-Jan-16,NO 15/9-F-15 D,234.449,104.917,174.614,2.78137,59.835,7.037,9.732,19,"3,107",24
05-Jan-16,NO 15/9-F-15 D,253.989,103.417,173.847,1.22673,80.141,3.874,65.677,0,0,0
06-Jan-16,NO 15/9-F-15 D,262.816,103.309,172.697,1.24148,90.119,2.710,74.487,0,0,0
07-Jan-16,NO 15/9-F-15 D,266.189,103.110,172.826,1.20511,93.363,3.069,77.801,0,0,0
08-Jan-16,NO 15/9-F-15 D,269.027,102.952,173.608,1.17542,95.419,4.300,79.860,0,0,0
09-Jan-16,NO 15/9-F-15 D,271.582,102.823,175.021,1.13015,96.560,4.531,80.973,0,0,0
10-Jan-16,NO 15/9-F-15 D,273.890,102.715,175.668,1.09106,98.222,5.479,82.614,0,0,0
11-Jan-16,NO 15/9-F-15 D,275.996,102.624,176.109,1.06786,99.887,7.386,84.282,0,0,0
12-Jan-16,NO 15/9-F-15 D,277.934,102.544,176.875,1.06113,101.059,8.467,85.462,0,0,0
13-Jan-16,NO 15/9-F-15 D,279.691,102.472,176.491,1.01632,103.200,11.456,90.114,0,0,0
14-Jan-16,NO 15/9-F-15 D,281.158,102.409,176.950,1.02860,104.208,10.105,89.079,0,0,0
15-Jan-16,NO 15/9-F-15 D,282.456,102.350,177.398,0.98055,105.058,9.222,89.572,0,0,0
16-Jan-16,NO 15/9-F-15 D,283.625,102.298,177.829,0.99932,105.796,8.430,90.328,0,0,0
17-Jan-16,NO 15/9-F-15 D,284.703,102.249,178.107,0.96613,106.596,10.071,91.130,0,0,0
18-Jan-16,NO 15/9-F-15 D,285.695,102.209,178.472,0.92246,107.223,7.994,91.747,0,0,0
19-Jan-16,NO 15/9-F-15 D,286.615,102.166,178.752,0.91618,107.863,9.016,92.400,0,0,0
20-Jan-16,NO 15/9-F-15 D,264.004,104.685,199.704,3.04135,64.300,18.990,39.798,93,"15,140",123
21-Jan-16,NO 15/9-F-15 D,232.582,106.659,198.745,18.87420,33.837,45.262,6.960,273,"42,431",341
22-Jan-16,NO 15/9-F-15 D,233.326,106.619,203.032,19.77215,30.294,39.283,3.168,195,"30,673",309
23-Jan-16,NO 15/9-F-15 D,228.311,106.676,198.930,20.78007,29.380,44.235,2.992,201,"31,218",318
24-Jan-16,NO 15/9-F-15 D,222.709,106.680,194.649,23.49728,28.060,46.451,2.171,203,"31,488",318
25-Jan-16,NO 15/9-F-15 D,222.199,106.569,193.956,17.91389,28.243,43.420,4.924,216,"28,756",295
26-Jan-16,NO 15/9-F-15 D,223.247,106.322,189.765,11.38109,33.482,38.985,8.843,191,"30,391",308
27-Jan-16,NO 15/9-F-15 D,211.929,106.589,184.789,13.04444,27.140,49.181,11.370,206,"31,746",258
28-Jan-16,NO 15/9-F-15 D,217.117,106.470,187.887,12.34673,29.230,40.817,13.448,196,"30,679",210
29-Jan-16,NO 15/9-F-15 D,214.829,106.482,185.859,12.81049,28.971,39.725,13.186,197,"30,640",210
30-Jan-16,NO 15/9-F-15 D,212.546,106.492,184.318,13.02906,28.228,39.901,12.452,196,"30,445",209
31-Jan-16,NO 15/9-F-15 D,213.291,106.474,184.953,12.98147,28.338,44.309,12.567,193,"30,028",206
01-Feb-16,NO 15/9-F-15 D,212.547,106.476,184.427,12.90218,28.120,41.118,12.347,191,"29,908",207
02-Feb-16,NO 15/9-F-15 D,212.001,106.473,184.137,12.86404,27.864,39.347,12.072,192,"29,735",205
03-Feb-16,NO 15/9-F-15 D,211.462,106.473,183.877,12.92334,27.584,41.746,11.824,188,"29,521",203
04-Feb-16,NO 15/9-F-15 D,213.493,106.406,185.757,11.31025,27.735,42.148,11.942,165,"25,930",183
05-Feb-16,NO 15/9-F-15 D,211.482,106.469,184.251,11.90900,27.231,42.141,11.407,193,"30,388",211
06-Feb-16,NO 15/9-F-15 D,209.560,106.483,182.681,11.97357,26.879,41.315,10.770,189,"29,356",206
07-Feb-16,NO 15/9-F-15 D,207.997,106.494,181.978,12.42848,26.019,39.958,10.045,185,"29,375",204
08-Feb-16,NO 15/9-F-15 D,207.458,106.494,181.722,12.33945,25.736,42.705,9.734,185,"29,363",203
09-Feb-16,NO 15/9-F-15 D,207.327,106.491,181.822,12.32933,25.505,44.620,9.512,186,"29,659",204
10-Feb-16,NO 15/9-F-15 D,206.977,106.491,181.688,12.33886,25.289,46.484,9.307,183,"28,444",201
11-Feb-16,NO 15/9-F-15 D,206.622,106.492,181.522,12.35450,25.101,45.327,9.101,186,"28,947",197
12-Feb-16,NO 15/9-F-15 D,205.896,106.498,181.020,12.48728,24.876,42.023,8.642,176,"27,232",198
13-Feb-16,NO 15/9-F-15 D,206.152,106.492,181.522,12.56479,24.630,46.232,8.423,171,"26,532",197
14-Feb-16,NO 15/9-F-15 D,206.103,106.491,181.592,12.58940,24.510,45.713,8.309,174,"27,254",193
15-Feb-16,NO 15/9-F-15 D,205.899,106.492,181.451,12.57159,24.447,44.961,8.254,173,"27,035",192
16-Feb-16,NO 15/9-F-15 D,205.376,106.497,180.914,12.56763,24.462,40.728,8.280,171,"26,867",192
17-Feb-16,NO 15/9-F-15 D,205.185,106.498,180.979,12.82169,24.206,40.092,8.031,171,"26,655",190
18-Feb-16,NO 15/9-F-15 D,205.557,106.492,181.552,13.04115,24.005,44.892,7.840,168,"26,382",189
19-Feb-16,NO 15/9-F-15 D,204.415,106.502,180.752,14.03378,23.663,41.096,7.498,162,"25,520",193
20-Feb-16,NO 15/9-F-15 D,193.187,106.608,173.411,22.68240,19.776,47.505,3.615,169,"26,190",197
21-Feb-16,NO 15/9-F-15 D,204.679,106.466,182.828,13.77462,21.851,40.093,5.751,160,"25,383",198
22-Feb-16,NO 15/9-F-15 D,205.140,106.486,182.639,14.09268,22.502,41.976,6.297,163,"26,113",203
23-Feb-16,NO 15/9-F-15 D,204.288,106.514,181.502,14.55132,22.786,41.644,6.609,163,"26,016",205
24-Feb-16,NO 15/9-F-15 D,204.301,106.525,181.525,14.71305,22.776,42.954,6.586,162,"25,815",209
25-Feb-16,NO 15/9-F-15 D,204.940,106.525,182.150,14.69715,22.790,43.665,6.568,166,"26,224",213
26-Feb-16,NO 15/9-F-15 D,204.023,106.546,181.338,14.81834,22.685,47.327,7.047,180,"29,080",220
27-Feb-16,NO 15/9-F-15 D,203.856,106.554,181.322,15.02188,22.534,47.726,6.770,179,"28,969",220
28-Feb-16,NO 15/9-F-15 D,203.822,106.562,181.276,14.91477,22.546,48.292,7.275,181,"29,037",221
29-Feb-16,NO 15/9-F-15 D,203.006,106.578,180.444,15.27975,22.563,44.758,6.889,180,"28,866",238
01-Mar-16,NO 15/9-F-15 D,201.287,106.597,180.192,18.27107,21.095,41.123,5.459,183,"28,788",228
02-Mar-16,NO 15/9-F-15 D,201.315,106.601,180.616,19.86501,20.699,48.084,4.933,180,"28,449",228
03-Mar-16,NO 15/9-F-15 D,200.844,106.606,179.552,18.77676,21.292,48.566,5.524,178,"28,320",226
04-Mar-16,NO 15/9-F-15 D,201.307,106.602,179.773,18.30675,21.534,44.118,5.831,177,"28,059",224
05-Mar-16,NO 15/9-F-15 D,202.251,106.593,180.616,17.75457,21.635,46.808,5.847,174,"27,763",225
06-Mar-16,NO 15/9-F-15 D,202.465,106.593,180.583,17.56481,21.882,47.151,6.090,174,"27,608",224
07-Mar-16,NO 15/9-F-15 D,202.525,106.595,180.693,17.51963,21.831,47.518,6.042,172,"27,420",223
08-Mar-16,NO 15/9-F-15 D,201.758,106.604,179.881,17.08137,21.877,45.958,6.102,170,"27,218",221
09-Mar-16,NO 15/9-F-15 D,201.986,106.603,180.237,16.80704,21.749,44.087,5.970,168,"26,912",220
10-Mar-16,NO 15/9-F-15 D,202.111,106.602,180.449,16.80701,21.663,43.659,5.895,168,"26,643",219
11-Mar-16,NO 15/9-F-15 D,201.847,106.605,180.072,16.80862,21.774,42.788,6.012,166,"26,477",218
12-Mar-16,NO 15/9-F-15 D,202.058,106.604,180.462,16.76870,21.596,41.702,5.826,165,"26,426",230
13-Mar-16,NO 15/9-F-15 D,202.326,106.603,180.771,16.72131,21.555,44.802,5.787,160,"25,924",217
14-Mar-16,NO 15/9-F-15 D,203.311,106.592,181.876,16.61511,21.435,47.691,5.656,164,"26,248",222
15-Mar-16,NO 15/9-F-15 D,202.923,106.599,181.229,16.59709,21.694,48.084,5.925,163,"26,095",221
16-Mar-16,NO 15/9-F-15 D,208.731,106.309,182.144,6.90833,26.587,41.596,10.155,54,"8,754",73
17-Mar-16,NO 15/9-F-15 D,214.317,106.455,194.270,13.83220,20.047,42.602,5.416,156,"25,089",206
18-Mar-16,NO 15/9-F-15 D,208.161,106.577,185.719,13.85642,22.443,47.017,6.635,154,"25,124",218
19-Mar-16,NO 15/9-F-15 D,206.923,106.586,184.346,13.90381,22.577,46.292,6.700,152,"25,037",220
20-Mar-16,NO 15/9-F-15 D,206.677,106.579,184.082,13.88684,22.595,45.845,6.719,153,"24,909",220
21-Mar-16,NO 15/9-F-15 D,206.002,106.583,183.236,13.87573,22.766,46.427,6.831,152,"24,790",217
22-Mar-16,NO 15/9-F-15 D,205.764,106.583,182.986,13.87267,22.778,47.431,6.820,147,"23,739",216
23-Mar-16,NO 15/9-F-15 D,205.812,106.580,182.910,13.94295,22.903,47.900,6.552,146,"23,421",216
24-Mar-16,NO 15/9-F-15 D,206.101,106.578,183.030,7.23937,23.071,45.206,6.411,70,"11,378",103
25-Mar-16,NO 15/9-F-15 D,251.716,104.107,232.332,1.15673,19.384,13.380,3.330,0,0,0
26-Mar-16,NO 15/9-F-15 D,260.958,103.695,207.967,1.13089,52.991,9.094,36.961,0,0,0
27-Mar-16,NO 15/9-F-15 D,264.947,103.414,169.114,1.06421,95.833,9.231,79.822,0,0,0
28-Mar-16,NO 15/9-F-15 D,267.950,103.223,170.461,1.12784,97.489,7.708,81.497,0,0,0
29-Mar-16,NO 15/9-F-15 D,270.612,103.069,171.607,1.09543,99.005,10.968,83.038,0,0,0
30-Mar-16,NO 15/9-F-15 D,272.964,102.944,172.528,1.11240,100.436,11.774,84.491,0,0,0
31-Mar-16,NO 15/9-F-15 D,275.037,102.838,221.084,1.18556,53.953,11.936,38.495,0,0,0
01-Apr-16,NO 15/9-F-15 D,276.896,102.747,221.797,1.16191,55.100,8.732,39.696,0,0,0
02-Apr-16,NO 15/9-F-15 D,278.534,102.667,210.314,1.07895,68.221,9.585,52.804,0,0,0
03-Apr-16,NO 15/9-F-15 D,279.988,102.598,212.305,1.05755,67.684,8.716,52.242,0,0,0
04-Apr-16,NO 15/9-F-15 D,281.410,102.534,213.929,0.99889,67.481,9.184,51.869,0,0,0
05-Apr-16,NO 15/9-F-15 D,282.700,102.476,215.405,0.98600,67.295,9.383,51.303,0,0,0
06-Apr-16,NO 15/9-F-15 D,257.815,103.309,187.442,1.10443,70.374,9.236,54.254,0,29,0
07-Apr-16,NO 15/9-F-15 D,234.982,106.501,200.830,15.82933,34.153,43.184,11.358,263,"42,371",292
08-Apr-16,NO 15/9-F-15 D,232.150,106.632,205.119,22.99720,27.030,47.565,1.534,159,"26,284",284
09-Apr-16,NO 15/9-F-15 D,230.196,106.629,204.041,26.21868,26.155,39.842,1.153,155,"25,626",281
10-Apr-16,NO 15/9-F-15 D,228.859,106.593,203.011,28.83257,25.849,38.335,0.926,155,"25,249",278
11-Apr-16,NO 15/9-F-15 D,227.579,106.551,201.535,30.78233,26.044,42.354,0.829,151,"25,205",278
12-Apr-16,NO 15/9-F-15 D,220.825,106.600,195.072,30.62685,25.753,46.847,0.834,192,"31,950",276
13-Apr-16,NO 15/9-F-15 D,219.170,106.576,193.157,27.80546,26.013,47.108,1.026,192,"31,750",273
14-Apr-16,NO 15/9-F-15 D,219.053,106.545,192.564,23.29139,26.489,47.380,1.501,197,"32,212",224
15-Apr-16,NO 15/9-F-15 D,219.928,106.507,192.878,21.43466,27.050,45.308,1.808,192,"31,886",223
16-Apr-16,NO 15/9-F-15 D,219.094,106.503,191.966,23.00141,27.128,45.181,1.464,203,"39,399",230
17-Apr-16,NO 15/9-F-15 D,217.381,106.507,190.501,23.02793,26.879,43.797,1.587,210,"39,295",232
18-Apr-16,NO 15/9-F-15 D,218.404,106.475,191.441,23.02192,26.963,41.574,1.426,180,"32,115",239
19-Apr-16,NO 15/9-F-15 D,218.141,106.473,191.032,23.17813,27.109,43.143,1.474,215,"35,297",228
20-Apr-16,NO 15/9-F-15 D,217.906,106.471,190.759,23.25892,27.146,44.836,1.509,208,"35,695",225
21-Apr-16,NO 15/9-F-15 D,217.590,106.470,190.429,23.27618,27.161,44.651,1.522,201,"31,572",224
22-Apr-16,NO 15/9-F-15 D,217.207,106.470,190.073,23.33864,27.135,44.448,1.528,191,"28,698",231
23-Apr-16,NO 15/9-F-15 D,217.181,106.463,190.024,23.34240,27.157,42.518,1.585,199,"31,990",232
24-Apr-16,NO 15/9-F-15 D,217.953,106.445,190.800,23.14504,27.153,42.858,1.562,194,"31,315",235
25-Apr-16,NO 15/9-F-15 D,218.668,106.428,191.435,23.10057,27.233,42.129,1.632,199,"31,895",224
26-Apr-16,NO 15/9-F-15 D,218.408,106.427,191.273,23.07691,27.136,43.027,1.472,203,"32,495",222
27-Apr-16,NO 15/9-F-15 D,219.681,106.396,192.602,23.07167,27.079,43.128,1.358,200,"32,264",219
28-Apr-16,NO 15/9-F-15 D,219.733,106.388,192.683,23.09964,27.050,41.794,1.379,202,"31,812",216
29-Apr-16,NO 15/9-F-15 D,221.087,106.353,194.149,23.08995,26.937,39.061,1.265,142,"22,402",161
30-Apr-16,NO 15/9-F-15 D,224.450,106.285,197.682,23.07493,26.768,38.686,1.189,142,"22,322",160
01-May-16,NO 15/9-F-15 D,229.016,106.181,202.447,21.70769,26.569,32.525,0.916,87,"14,047",100
02-May-16,NO 15/9-F-15 D,250.892,103.707,183.467,1.19895,67.425,11.674,63.743,0,0,0
03-May-16,NO 15/9-F-15 D,261.404,103.471,171.474,1.02047,89.930,11.550,84.974,0,0,0
04-May-16,NO 15/9-F-15 D,234.947,105.941,207.065,5.91933,27.882,27.985,10.648,108,"17,215",109
05-May-16,NO 15/9-F-15 D,219.999,106.517,200.913,13.84434,19.086,44.032,6.087,148,"23,389",265
06-May-16,NO 15/9-F-15 D,212.835,106.515,189.846,13.81936,22.990,44.486,6.120,177,"27,875",234
07-May-16,NO 15/9-F-15 D,208.648,106.499,185.161,15.13182,23.487,47.164,5.335,177,"28,009",234
08-May-16,NO 15/9-F-15 D,206.384,106.495,183.331,16.42713,23.053,41.305,4.257,176,"27,811",233
09-May-16,NO 15/9-F-15 D,205.442,106.480,182.613,16.38477,22.829,41.413,4.014,174,"27,528",235
10-May-16,NO 15/9-F-15 D,204.927,106.470,182.347,16.37484,22.579,46.441,3.773,172,"27,218",311
11-May-16,NO 15/9-F-15 D,204.558,106.462,182.280,16.45494,22.277,47.990,3.482,171,"27,192",203
12-May-16,NO 15/9-F-15 D,204.500,106.457,182.458,16.44137,22.043,47.566,3.303,170,"27,025",203
13-May-16,NO 15/9-F-15 D,204.074,106.457,182.285,16.51196,21.789,44.826,3.216,169,"26,822",203
14-May-16,NO 15/9-F-15 D,203.736,106.451,182.278,16.53904,21.457,43.191,3.137,167,"26,629",202
15-May-16,NO 15/9-F-15 D,203.720,106.448,182.541,16.53865,21.180,44.164,3.034,156,"25,130",189
16-May-16,NO 15/9-F-15 D,203.838,106.444,182.980,16.50088,20.858,46.317,2.948,169,"19,443",204
17-May-16,NO 15/9-F-15 D,203.763,106.444,183.102,16.51458,20.661,46.421,2.915,166,"26,570",201
18-May-16,NO 15/9-F-15 D,203.542,106.443,183.035,16.58357,20.508,44.505,2.876,165,"26,516",200
19-May-16,NO 15/9-F-15 D,203.236,106.445,182.961,16.68096,20.275,44.028,2.829,163,"26,340",199
20-May-16,NO 15/9-F-15 D,203.388,106.440,183.279,16.72026,20.109,44.148,2.793,163,"25,961",199
21-May-16,NO 15/9-F-15 D,205.508,106.406,185.454,16.72718,20.053,40.464,2.413,161,"25,538",201
